name,num_handles,num_threads,nice,memory_percent,cpu_percent,pid,read_count,write_count,read_bytes,write_bytes,cpu_times_user,cpu_times_system,voluntary_ctx_switches,involuntary_ctx_switches,memory_rss,memory_vms,label
svchost.exe,313,4,,0.2333292164134442,0.0,2728,0,0,0,0,0.84375,1.140625,70,0,19.11328125,3.48828125,benign
svchost.exe,355,16,,0.3936983467625988,0.0,2732,275,816,81653640,4285092,1.765625,3.5625,7068,0,32.25,22.76171875,benign
svchost.exe,276,6,,0.1564588512267547,0.0,2740,752,87,9249496,253306,0.265625,0.34375,1093,0,12.81640625,3.67578125,benign
svchost.exe,356,9,,0.1741981662698369,0.0,2752,12764,6333,104000824,52429744,3.03125,1.96875,166,0,14.26953125,8.41015625,benign
svchost.exe,675,9,,0.445867192615104,0.0,2768,249,541,19997991,1116408,4.140625,3.1875,20852,0,36.5234375,20.4765625,benign
MpDefenderCoreService.exe,477,10,,0.2121564855555719,0.0,2780,215,7,1619886,14996,0.171875,0.515625,466,0,17.37890625,8.140625,benign
svchost.exe,205,4,,0.1064835765892542,0.0,2804,519,349,34880,60276,0.046875,0.140625,682,0,8.72265625,2.19140625,benign
svchost.exe,141,1,,0.0749152256254896,0.0,2840,0,0,0,0,0.03125,0.015625,37,0,6.13671875,1.55078125,benign
svchost.exe,136,3,,0.066999294719168,0.0,2872,1,0,512,0,0.0,0.03125,129,0,5.48828125,1.28125,benign
svchost.exe,366,5,,0.126893326154951,0.0,2908,1,1,116,160,0.203125,0.28125,385,0,10.39453125,2.8046875,benign
svchost.exe,422,9,,0.2672818839152576,0.0,2916,1048,33,3419662,66080,0.25,0.453125,1926,0,21.89453125,5.04296875,benign
MsMpEng.exe,892,29,,2.8365260126549985,0.0,2936,2444,1173,159057656,2554454,69.328125,31.046875,319012,0,232.35546875,332.5078125,benign
svchost.exe,114,4,,0.0640904285427486,0.0,2980,0,0,0,0,0.046875,0.234375,125,0,5.25,1.359375,benign
svchost.exe,384,11,,0.1480660570128233,0.0,3144,2,2,232,320,0.078125,0.15625,573,0,12.12890625,3.3359375,benign
Code.exe,219,7,32.0,0.3514005713776151,0.0,3204,37,9,8895,108,0.015625,0.078125,165,0,28.78515625,10.4609375,benign
sihost.exe,637,17,32.0,0.3365224361801914,0.0,3340,206,0,105472,0,2.203125,3.890625,29002,0,27.56640625,6.703125,benign
SystemSettings.exe,823,20,32.0,0.1875026525521486,0.0,3372,23,4,130898,108,1.203125,1.90625,5691,0,15.359375,22.453125,benign
powershell.exe,478,9,32.0,0.5520646512197925,0.0,3384,143,2,483772,120,4.28125,4.28125,36188,0,45.22265625,56.71484375,benign
msedge.exe,1979,68,32.0,2.6374832680586944,0.0,3512,404493,385749,299391987,337717715,85.921875,1278.25,1166509,0,216.05078125,111.98046875,benign
dllhost.exe,213,4,,0.1342370210921409,0.0,3532,43,51,3325952,1388544,0.0625,0.15625,275,0,10.99609375,3.5,benign
SearchProtocolHost.exe,360,7,,0.1502119418970671,0.0,3572,12,0,1566877,0,0.0625,0.1875,639,0,12.3046875,2.77734375,benign
SearchIndexer.exe,726,16,,0.681676098228119,0.0,3816,3808,740,5370890,29635230,16.46875,6.046875,43504,0,55.83984375,49.56640625,benign
svchost.exe,155,4,,0.137670436906931,0.0,3868,1,0,5742,0,0.015625,0.046875,188,0,11.27734375,1.875,benign
svchost.exe,278,6,,0.2046697316260991,0.0,3968,0,0,0,0,0.125,0.34375,119,0,16.765625,3.56640625,benign
svchost.exe,205,5,,0.0953726615219473,0.0,4000,0,0,0,0,0.0,0.046875,101,0,7.8125,1.87890625,benign
FileCoAuth.exe,208,6,32.0,0.3040480449319683,0.0,4132,9,122,216238,46134,0.046875,0.1875,210,0,24.90625,11.34765625,benign
taskhostw.exe,302,6,32.0,0.2139685661244889,0.0,4136,75,844,5361889,22564457,0.34375,1.3125,3181,0,17.52734375,7.3515625,benign
svchost.exe,218,4,,0.137718123237692,0.0,4296,10,0,8870,0,0.546875,1.3125,64,0,11.28125,2.83984375,benign
svchost.exe,173,3,,0.0936082672837913,0.0,4384,264,0,5392,0,0.015625,0.015625,82,0,7.66796875,1.77734375,benign
svchost.exe,309,8,,0.1782991907152806,0.0,4436,11,4,4856,4202,0.0625,0.15625,121,0,14.60546875,4.01171875,benign
ctfmon.exe,459,11,128.0,0.2377163588434538,0.0,4484,0,0,0,0,2.578125,10.59375,175674,0,19.47265625,4.3671875,benign
explorer.exe,2725,67,32.0,2.096481845575448,0.0,4520,40886,504,23413372,874665,23.40625,45.515625,437334,0,171.734375,94.41015625,benign
conhost.exe,114,5,32.0,0.0746767939716848,0.0,4880,401,1197,634,69680,3.03125,29.78125,937993,0,6.1171875,1.30078125,benign
taskhostw.exe,129,2,32.0,0.0902225377997622,0.0,4900,0,0,0,0,0.015625,0.015625,41,0,7.390625,1.38671875,benign
msedge.exe,255,9,32.0,0.2876916334809543,0.0,5020,29,28,10840,23936,0.09375,0.3125,1533,0,23.56640625,8.9609375,benign
AggregatorHost.exe,248,4,,0.0994259996366301,0.0,5024,215,0,101001803,0,0.984375,0.671875,244,0,8.14453125,2.44140625,benign
svchost.exe,401,3,,0.2472536249956486,0.0,5108,161,72,344876,126983,0.46875,0.546875,56,0,20.25390625,5.73046875,benign
svchost.exe,248,9,,0.1110614643423077,0.0,5152,1,0,63942,0,0.0625,0.21875,608,0,9.09765625,4.328125,benign
svchost.exe,287,4,32.0,0.2404821660275903,0.0,5352,2,0,2734,0,1.28125,0.890625,12189,0,19.69921875,3.734375,benign
NisSrv.exe,206,3,,0.1314235275772435,0.0,5648,0,0,0,0,0.125,0.140625,615,0,10.765625,4.1171875,benign
msedge.exe,272,11,32.0,0.2432002868809658,0.0,5716,82690,83029,346460,398588,8.5,8.5,27715,0,19.921875,8.6484375,benign
svchost.exe,123,1,,0.0925591680070499,0.0,5748,645,2,996166,1001,0.078125,0.125,73,0,7.58203125,2.1640625,benign
svchost.exe,390,11,,0.266518902623082,0.0,5928,5,2,103892,8192,0.234375,0.421875,155,0,21.83203125,5.76171875,benign
OneDrive.Sync.Service.exe,502,16,16384.0,0.0389597322317155,0.0,5960,856,909,1100166,398020,0.484375,0.875,1695,0,3.19140625,36.33203125,benign
python.exe,158,4,32.0,0.157746382157301,0.0,6072,64,0,7188108,0,0.046875,0.125,199,0,12.921875,4.69140625,benign
StartMenuExperienceHost.exe,614,7,32.0,0.7005598852094646,0.0,6124,85,746,281930,162946,1.015625,0.984375,4031,0,57.38671875,19.984375,benign
SearchApp.exe,1502,45,32.0,3.0878329757653296,0.0,6324,13508,4580,71118173,39773729,13.328125,8.359375,43583,0,252.94140625,173.3984375,benign
svchost.exe,563,5,32.0,0.3257930117589723,0.0,6456,861,2581,15336571,79240166,8.15625,7.90625,4152,0,26.6875,8.20703125,benign
RuntimeBroker.exe,334,2,32.0,0.3202613973906993,0.0,6480,2450,6,902652,96,0.703125,1.21875,225,0,26.234375,8.88671875,benign
Code.exe,1073,56,32.0,1.4769410363288775,0.0,6496,138089,86965,113740427,94754167,57.515625,72.671875,987989,0,120.984375,117.51953125,benign
RuntimeBroker.exe,775,13,32.0,0.5627463893102506,0.0,6588,2435,4,1788076,568,1.59375,2.890625,7800,0,46.09765625,14.66796875,benign
Code.exe,503,16,32.0,3.881858069266303,0.0,6684,668031,429070,370053455,9158257416,754.765625,523.515625,3534844,0,317.984375,318.96484375,benign
svchost.exe,220,8,,0.0926545406685719,0.0,6736,1,0,4549,0,0.0625,0.3125,383,0,7.58984375,2.078125,benign
svchost.exe,151,1,,0.0928452859916157,0.0,6996,1,1,5677,4096,0.03125,0.15625,48,0,7.60546875,1.5234375,benign
powershell.exe,613,9,32.0,0.654399517032842,0.0,7008,151,225,488603,3576,2.84375,2.421875,8406,0,53.60546875,57.4375,benign
Code.exe,348,16,32.0,0.5304150570543105,0.0,7124,1356,3066,2702422,500753,0.9375,1.109375,7781,0,43.44921875,13.09375,benign
svchost.exe,408,8,,0.3097704046232851,0.0,7164,9,0,86555,0,0.125,0.375,271,0,25.375,5.19140625,benign
msedge.exe,200,7,32.0,0.0875997896079086,0.0,7180,145,109,11234,1308,0.0,0.09375,409,0,7.17578125,2.078125,benign
Code.exe,354,23,32.0,1.12201167647495,0.0,7284,5040,2771,27274975,11798996,4.5,2.78125,76388,0,91.91015625,88.15625,benign
msedge.exe,321,19,32768.0,0.5102914254731795,0.0,7360,94230,86377,200761482,10459224,61.484375,43.796875,307468,0,41.80078125,20.44140625,benign
msedge.exe,384,20,32.0,0.6807700579436605,0.0,7368,85094,160031,72352980,210735035,21.1875,80.53125,226678,0,55.765625,31.04296875,benign
msedge.exe,203,11,32.0,0.2258901488147324,0.0,7484,13715,33920,16997675,17793295,3.046875,3.625,67962,0,18.50390625,10.53515625,benign
msedge.exe,556,18,64.0,1.716612534733531,0.0,7700,10357,14957,18027512,26234105,18.59375,6.71875,82205,0,140.6171875,118.6875,benign
Code.exe,332,25,32.0,1.0485270407722898,0.0,7876,135,5033,1228959,21866696,7.546875,8.421875,237192,0,85.890625,86.0703125,benign
SecurityHealthSystray.exe,167,1,32.0,0.10872483413502,0.0,7884,1,0,5300,0,0.015625,0.140625,389,0,8.90625,1.6875,benign
SecurityHealthService.exe,396,6,,0.1825432741530073,0.0,8152,1,1,8480,4096,0.375,0.625,2184,0,14.953125,4.71875,benign
TextInputHost.exe,550,10,32.0,0.4511603753295721,0.0,8168,1,0,512,0,2.359375,3.109375,93246,0,36.95703125,8.9375,benign
OneDrive.exe,892,23,32.0,1.1356499670725886,0.0,8256,882,3133,5107420,1093635,1.484375,2.203125,10691,0,93.02734375,51.05078125,benign
msedgewebview2.exe,735,21,64.0,3.5091417080385323,0.0,8292,37204,27505,44810095,231105635,77.21875,31.15625,279741,0,287.453125,255.30078125,benign
svchost.exe,291,3,,0.1476368800359745,0.0,8336,3,0,10881,0,0.15625,0.140625,62,0,12.09375,2.65625,benign
dllhost.exe,245,5,32.0,0.1437266009135747,0.0,8532,159,165,10120212,2355200,0.046875,0.21875,709,0,11.7734375,3.46875,benign
svchost.exe,207,4,,0.1360967879918189,0.0,8616,13,1,10614,4096,0.140625,0.328125,224,0,11.1484375,2.51171875,benign
msedge.exe,301,16,64.0,1.2515277508217546,0.0,8728,2930,4422,4710980,5686958,3.703125,1.453125,26093,0,102.51953125,60.6953125,benign
powershell.exe,1534,12,32.0,0.7871105755406319,0.0,8800,164,908,573826,13075,4.203125,4.421875,44278,0,64.4765625,62.73046875,benign
svchost.exe,176,3,,0.0904609694535671,0.0,8804,2,2,208,276,0.03125,0.171875,76,0,7.41015625,1.64453125,benign
Code.exe,399,30,32.0,1.1795213913726843,0.0,8820,5842,9305,2394657,33874138,6.5625,9.78125,143830,0,96.62109375,121.92578125,benign
Discord.exe,323,17,32768.0,0.7147704117762347,0.0,8904,6140,5656,20065644,745272,2.78125,8.53125,25028,0,58.55078125,18.3515625,benign
Code.exe,363,23,32.0,1.7851854783678112,0.0,8996,30124,48179,30323117,209802753,14.515625,10.8125,214117,0,146.234375,181.3515625,benign
Discord.exe,1314,61,32.0,1.3422748382598877,0.0,9052,21522,17499,45867824,75696214,15.734375,33.765625,434733,0,109.953125,113.75390625,benign
svchost.exe,399,10,,0.2101536596636111,0.0,9072,51,14,3196769,2773544,1.59375,3.34375,16049,0,17.21484375,5.86328125,benign
Code.exe,322,17,32768.0,1.0610685457624258,0.0,9088,508717,510606,9152327714,57315440,247.140625,1476.625,4774485,0,86.91796875,111.17578125,benign
notepad.exe,242,1,32.0,0.1998057258884797,0.0,9096,1,0,60,0,1.1875,4.59375,49822,0,16.3671875,2.5703125,benign
Discord.exe,350,16,32.0,0.6430978566424913,0.0,9220,6714,13786,14240446,3929168,1.5,2.3125,16263,0,52.6796875,14.6640625,benign
msedgewebview2.exe,344,26,32768.0,0.616488884077868,0.0,9340,26471,31480,210411432,3719592,13.421875,37.59375,138449,0,50.5,16.19921875,benign
SearchApp.exe,960,23,32.0,1.1937319179394543,0.0,9476,8589,5160,31752033,28680202,15.65625,11.078125,36776,0,97.78515625,71.03515625,benign
audiodg.exe,181,5,32.0,0.1490197836280428,0.0,9544,1,0,8283,0,1.28125,1.671875,2385,0,12.20703125,6.6171875,benign
msedgewebview2.exe,377,23,32.0,0.4489668041145673,0.0,9768,5772,17229,5692874,19150928,2.234375,3.15625,23627,0,36.77734375,14.01171875,benign
conhost.exe,114,5,32.0,0.0750582846177726,0.0,9992,84,191,94,5229,0.03125,0.078125,3063,0,6.1484375,1.32421875,benign
RuntimeBroker.exe,140,4,32.0,0.0983769003598887,0.0,10044,1,0,4448,0,0.03125,0.109375,62,0,8.05859375,1.734375,benign
Discord.exe,892,44,32.0,3.965786011405617,0.0,10088,18201,22908,151624904,46368111,51.140625,47.5,586361,0,324.859375,329.44140625,benign
WinStore.App.exe,530,12,32.0,0.0658548227809046,0.0,10104,2,0,1024,0,0.34375,1.234375,852,0,5.39453125,14.91015625,benign
msedge.exe,207,14,64.0,0.3509237080700054,0.0,10188,30,49,64064,7752,0.015625,0.171875,263,0,28.74609375,15.39453125,benign
msedge.exe,436,17,64.0,1.5723613841815858,0.0,10236,75289,76884,21628365,15904194,49.5625,27.390625,423570,0,128.80078125,91.734375,benign
msedgewebview2.exe,1165,56,32.0,1.2572024241823103,0.0,10340,17364,14708,22823429,21208426,2.9375,4.265625,47595,0,102.984375,40.70703125,benign
Discord.exe,310,10,32.0,0.970083026670488,0.0,10496,2209,4281,139368,306888,0.765625,0.78125,10955,0,79.46484375,11.609375,benign
msedgewebview2.exe,147,9,32.0,0.0822112342319186,0.0,10532,19,11,2096,132,0.0,0.015625,360,0,6.734375,2.07421875,benign
msedge.exe,291,16,64.0,1.201790907838059,0.0,10536,81915,305799,33337643,64428418,460.046875,128.84375,1310723,0,98.4453125,61.17578125,benign
svchost.exe,224,7,,0.121409398117439,0.0,11240,1,0,6025,0,0.15625,0.15625,341,0,9.9453125,2.9296875,benign
svchost.exe,120,3,,0.0734846357026604,0.0,11524,1,0,3070,0,0.015625,0.015625,52,0,6.01953125,1.265625,benign
RuntimeBroker.exe,339,9,32.0,0.2859272392427983,0.0,11652,76,0,7089,0,0.421875,0.84375,2492,0,23.421875,4.33984375,benign
msedge.exe,299,17,64.0,0.81395797975906,0.0,11716,261,483,231648,1210161,0.515625,0.390625,3112,0,66.67578125,30.46875,benign
ApplicationFrameHost.exe,408,6,32.0,0.4185906114198271,0.0,12256,25,0,30577,0,0.234375,0.703125,939,0,34.2890625,12.76953125,benign
ShellExperienceHost.exe,590,17,32.0,0.6050918510259952,0.0,12536,56,0,531898,0,2.984375,3.15625,37992,0,49.56640625,12.01953125,benign
python.exe,142,7,32.0,0.8336524343633421,0.0,12836,933,0,13632385,0,2.3125,11.28125,31559,0,68.2890625,149.04296875,benign
svchost.exe,166,5,,0.1391487131605212,0.0,13020,393,0,200392,0,0.15625,0.265625,236,0,11.3984375,3.35546875,benign
System,3169,136,,0.001764394238156,0.0,4,253,1986,895792,81611077,0.0,1549.734375,2770454,0,0.14453125,0.1953125,benign
Registry,0,4,,0.8807188428244233,0.0,108,485,1985,28171776,59678720,0.0,2.703125,4099,0,72.14453125,3.92578125,benign
smss.exe,53,2,,0.0129229956362238,0.0,352,22,32,13220,7486,0.0,0.234375,853,0,1.05859375,1.05859375,benign
svchost.exe,218,1,,0.1167361377028636,0.0,376,0,0,0,0,0.09375,0.25,32,0,9.5625,2.25390625,benign
csrss.exe,465,10,,0.0618968573277438,0.0,456,214,0,165294,0,0.109375,0.734375,8468,0,5.0703125,1.72265625,benign
wininit.exe,165,1,,0.0809237033013723,0.0,532,2,0,9732,0,0.015625,0.125,231,0,6.62890625,1.359375,benign
csrss.exe,597,12,,0.0667608630653631,0.0,540,86407,0,2367298,0,1.0,71.9375,1394955,0,5.46875,1.87890625,benign
winlogon.exe,286,5,,0.1302313693082191,0.0,604,4,1,9988,160,0.09375,0.625,668,0,10.66796875,3.6875,benign
services.exe,600,6,,0.1062928312662103,0.0,672,27,1,124532,160,0.8125,2.28125,1803,0,8.70703125,4.328125,benign
lsass.exe,1398,7,,0.2314217631830053,0.0,696,1051,685,88042,117773,1.53125,2.0,15127,0,18.95703125,7.46484375,benign
dwm.exe,972,23,,1.040849541519773,0.0,720,2,0,109516,0,293.46875,253.75,1149151,0,85.26171875,45.38671875,benign
svchost.exe,1395,15,,0.3927446201473794,0.0,820,136,4,264704,77824,2.5,7.921875,22436,0,32.171875,11.64453125,benign
fontdrvhost.exe,50,5,,0.0392458502162813,0.0,840,0,0,0,0,0.0,0.09375,1710,0,3.21484375,1.45703125,benign
fontdrvhost.exe,50,5,,0.050595196937393,0.0,848,0,0,0,0,0.03125,0.140625,4702,0,4.14453125,1.6875,benign
svchost.exe,1199,10,,0.1870257892445388,0.0,944,18,0,9216,0,7.109375,8.5,13815,0,15.3203125,8.1875,benign
svchost.exe,272,6,,0.0897456744921525,0.0,992,0,0,0,0,0.265625,0.234375,505,0,7.3515625,2.296875,benign
svchost.exe,174,4,,0.1238890873170096,0.0,1056,0,0,0,0,0.40625,0.75,2647,0,10.1484375,2.29296875,benign
svchost.exe,228,2,,0.1288961520469119,0.0,1076,0,0,0,0,0.046875,0.203125,57,0,10.55859375,2.34375,benign
svchost.exe,402,6,,0.1954662697892311,0.0,1164,1363,845,73169488,16454072,0.59375,1.0625,2624,0,16.01171875,15.74609375,benign
svchost.exe,398,7,,0.1799682122919147,0.0,1172,1,242,6,4275086,0.46875,1.59375,2197,0,14.7421875,5.9609375,benign
svchost.exe,384,12,,0.157746382157301,0.0,1232,0,0,0,0,0.453125,0.671875,5466,0,12.921875,3.3203125,benign
svchost.exe,169,2,,0.0721494184413532,0.0,1276,0,0,0,0,0.21875,0.484375,6876,0,5.91015625,1.48828125,benign
svchost.exe,244,2,,0.1577940684880619,0.0,1300,192,0,4601344,0,0.0625,0.1875,118,0,12.92578125,3.15234375,benign
svchost.exe,147,4,,0.0990921953213033,0.0,1428,0,0,0,0,0.1875,0.21875,110,0,8.1171875,4.30859375,benign
svchost.exe,264,9,,0.1297545060006094,0.0,1448,0,0,0,0,0.53125,1.015625,1558,0,10.62890625,2.86328125,benign
svchost.exe,181,9,,0.0910808917534597,0.0,1492,34,0,714,0,0.0625,0.109375,250,0,7.4609375,2.13671875,benign
svchost.exe,237,3,,0.0709095738415678,0.0,1500,0,0,0,0,0.03125,0.09375,1100,0,5.80859375,1.328125,benign
svchost.exe,238,5,,1.0594948968473137,0.0,1508,66,254,51475991,13133140,23.34375,27.796875,58068,0,86.7890625,82.04296875,benign
svchost.exe,273,4,,0.143106678613682,0.0,1540,0,0,0,0,0.078125,0.078125,79,0,11.72265625,2.19140625,benign
msedgewebview2.exe,191,12,32.0,0.2236965775997276,0.0,1568,333,600,13677205,21679078,0.296875,0.1875,1890,0,18.32421875,9.6875,benign
svchost.exe,240,7,,0.0891257521922598,0.0,1612,0,0,0,0,0.140625,0.34375,1473,0,7.30078125,2.24609375,benign
svchost.exe,127,1,,0.0824973522164845,0.0,1620,0,0,0,0,0.0,0.078125,49,0,6.7578125,1.40625,benign
MemCompression,0,78,,2.884498461400538,0.0,1632,0,0,0,0,0.0,15.421875,93973,0,236.28515625,0.8046875,benign
svchost.exe,182,4,,0.0994736859673911,0.0,1764,288,0,5792,0,0.09375,0.078125,339,0,8.1484375,1.921875,benign
svchost.exe,393,5,,0.1369074556147555,0.0,1812,2,2,232,320,0.375,1.84375,504,0,11.21484375,4.1484375,benign
svchost.exe,187,2,,0.0901271651382402,0.0,1848,0,0,0,0,0.046875,0.25,190,0,7.3828125,1.73828125,benign
svchost.exe,175,5,,0.1023825521438105,0.0,1876,0,0,0,0,0.59375,0.484375,2379,0,8.38671875,2.109375,benign
Discord.exe,196,7,32.0,0.3911709712322672,0.0,1904,11,10,6047,120,0.03125,0.046875,129,0,32.04296875,10.34375,benign
svchost.exe,636,7,,0.1207894758175463,0.0,2012,0,0,0,0,0.8125,0.875,1208,0,9.89453125,3.26171875,benign
RuntimeBroker.exe,328,3,32.0,0.3415771872408545,0.0,2020,12,2,147178,248,1.015625,1.625,162,0,27.98046875,6.44140625,benign
svchost.exe,306,10,,0.1012857665363081,0.0,2076,2,0,824,0,0.46875,1.234375,722,0,8.296875,3.15234375,benign
svchost.exe,214,3,,0.1226969290479853,0.0,2100,0,0,0,0,0.03125,0.0625,268,0,10.05078125,2.3125,benign
svchost.exe,364,5,,0.1102507967193711,0.0,2108,0,0,0,0,0.0625,0.3125,399,0,9.03125,2.26171875,benign
svchost.exe,306,10,32.0,0.2136824481399231,0.0,2132,150,2105,551151,4420947,0.5,0.625,653,0,17.50390625,5.20703125,benign
svchost.exe,220,3,,0.1589385404263253,0.0,2200,4,0,512,0,0.078125,0.0625,527,0,13.01953125,2.2578125,benign
UserOOBEBroker.exe,143,2,32.0,0.1174514326642782,0.0,2248,1,0,5408,0,0.03125,0.09375,47,0,9.62109375,1.87890625,benign
svchost.exe,206,6,,0.2395761257431318,0.0,2256,103676,711,53050508,244496,1212.65625,4.1875,4740,0,19.625,11.12890625,benign
svchost.exe,175,2,,0.0892688111845427,0.0,2348,0,0,0,0,0.234375,0.6875,55,0,7.3125,1.87890625,benign
conhost.exe,109,5,32.0,0.07248322275668,0.0,2384,2,2,0,113,0.015625,0.03125,229,0,5.9375,1.2890625,benign
spoolsv.exe,438,7,,0.1526439447658768,0.0,2388,2,2,232,320,0.015625,0.265625,581,0,12.50390625,5.10546875,benign
svchost.exe,417,12,,0.2079600884486063,0.0,2444,1,2,116,32928,0.796875,3.3125,1306,0,17.03515625,8.8515625,benign
svchost.exe,180,3,,0.0920346183686792,0.0,2520,146,105,8884,10484,0.078125,0.125,43,0,7.5390625,1.84375,benign
svchost.exe,580,14,32.0,0.4500635897220697,0.0,2712,1235,5705,5392516,12716168,2.65625,1.484375,4370,0,36.8671875,9.484375,benign
svchost.exe,313,4,,0.2333769027442052,0.0,2728,0,0,0,0,0.84375,1.140625,74,0,19.1171875,3.48828125,benign
svchost.exe,356,17,,0.3986100388309792,0.0,2732,275,816,81653640,4285092,1.765625,3.5625,7443,0,32.65234375,23.171875,benign
svchost.exe,275,7,,0.1566019102190376,0.0,2740,752,87,9249496,253306,0.265625,0.34375,1096,0,12.828125,3.7265625,benign
svchost.exe,356,10,,0.1743889115928808,0.0,2752,12764,6333,104000824,52429744,3.03125,1.96875,171,0,14.28515625,8.4609375,benign
svchost.exe,675,10,,0.4458195062843431,0.0,2768,249,541,19997991,1116408,4.15625,3.203125,21056,0,36.51953125,20.51171875,benign
MpDefenderCoreService.exe,477,10,,0.2121564855555719,0.0,2780,215,7,1619886,14996,0.171875,0.515625,466,0,17.37890625,8.140625,benign
svchost.exe,205,4,,0.1064835765892542,0.0,2804,519,349,34880,60276,0.046875,0.140625,682,0,8.72265625,2.19140625,benign
svchost.exe,141,1,,0.0749152256254896,0.0,2840,0,0,0,0,0.03125,0.015625,37,0,6.13671875,1.55078125,benign
svchost.exe,136,3,,0.066999294719168,0.0,2872,1,0,512,0,0.0,0.03125,129,0,5.48828125,1.28125,benign
svchost.exe,366,5,,0.126893326154951,0.0,2908,1,1,116,160,0.203125,0.28125,385,0,10.39453125,2.8046875,benign
svchost.exe,418,8,,0.2670911385922137,0.0,2916,1048,33,3419662,66080,0.25,0.453125,1923,0,21.87890625,4.98828125,benign
MsMpEng.exe,891,29,,2.7966602401388245,0.0,2936,2444,1173,159057656,2554454,69.71875,31.328125,323811,0,229.08984375,332.53125,benign
svchost.exe,114,4,,0.0640904285427486,0.0,2980,0,0,0,0,0.046875,0.234375,149,0,5.25,1.359375,benign
svchost.exe,384,11,,0.1480660570128233,0.0,3144,2,2,232,320,0.078125,0.15625,573,0,12.12890625,3.3359375,benign
Code.exe,219,7,32.0,0.3514005713776151,0.0,3204,37,9,8895,108,0.015625,0.078125,165,0,28.78515625,10.4609375,benign
sihost.exe,628,16,32.0,0.3364270635186694,0.0,3340,206,0,105472,0,2.25,4.046875,30802,0,27.55859375,6.6796875,benign
SystemSettings.exe,823,20,32.0,0.0937036399453133,0.0,3372,23,4,130898,108,1.203125,1.90625,5691,0,7.67578125,22.453125,benign
powershell.exe,478,9,32.0,0.5521600238813145,0.0,3384,143,2,483772,120,4.296875,4.296875,36662,0,45.23046875,56.71484375,benign
msedge.exe,1985,69,32.0,2.6478788881645863,0.0,3512,404912,386014,299640275,338003878,86.046875,1278.609375,1171164,0,216.90234375,112.859375,benign
dllhost.exe,213,4,,0.1342370210921409,0.0,3532,43,51,3325952,1388544,0.0625,0.15625,278,0,10.99609375,3.5,benign
SearchProtocolHost.exe,362,6,,0.1375273779146481,0.0,3572,17,0,2153461,0,0.09375,0.21875,769,0,11.265625,2.90234375,benign
SearchIndexer.exe,739,19,,0.4882603406616096,0.0,3816,3928,952,5377730,38433438,16.890625,6.3125,44548,0,39.99609375,34.22265625,benign
